	read_name	read_seq	umi_seq	umi_start	umi_end	cigar	potential_concatamer
10c2495f-c388-4c38-8f4b-b77efe0ec8da	4	*	*	0	16	*	False
e40799af-0a9b-4aea-8215-abc36cb68181	4	*	*	0	16	*	False
d702c1d5-9f9f-4a58-96c0-48bc31eeb618	4	*	*	0	16	*	False
d5fd6a54-3479-43fe-9ae4-2d24ce150e0c	20	*	*	0	16	*	False
da6f72cd-4831-43af-be6f-ffba978270fd	4	*	*	0	16	*	False
b4d368a6-1770-4057-8a74-4acae60ae393	20	*	*	0	16	*	False
f94f4b80-2d61-4661-9081-696be47fa348	4	*	*	0	16	*	False
1d713067-5b29-4b6a-a205-ecd59b219898	4	*	*	0	16	*	False
59c83786-28bc-48b0-b937-d2622bb4da98	20	*	*	0	16	*	False
2ccc2163-140a-46e3-9f99-8c141404429e	4	*	*	0	16	*	False
3e76dfe9-8567-4634-a45b-d0c3438eb29b	20	*	*	0	16	*	False
de5ccc23-1b9d-40a4-9364-18afb355f122	20	*	*	0	16	*	False
503d8a03-3d28-4701-a300-f07659a642b8	20	*	*	0	16	*	False
25de5383-61c5-4b3a-8eb3-3e0c2937e608	20	*	*	0	16	*	False
396dac30-3b7e-456a-ba5b-3f494567ab33	4	*	*	0	16	*	False
26dce319-4017-4435-a44c-5d58ca2a9d16	20	*	*	0	16	*	False
0a0779e2-7f68-4b2b-b74c-e1085dcc44af	4	*	*	0	16	*	False
81b3992f-efc3-4a3f-9941-14bc926c4635	20	*	*	0	16	*	False
4465211a-f9e3-44b3-b2f5-05a5a02329f3	20	*	*	0	16	*	False
af84d0a1-b314-43f2-ac5a-f5cba289b229	20	*	*	0	16	*	False
c133ad18-db52-40d5-8c36-4a9fec1ebedc	4	*	*	0	16	*	False
5b7095ed-b28f-4b9a-bbfa-4f3a651ab03b	4	*	*	0	16	*	False
6bf23400-2b97-4a92-9fe6-871dfe365327	4	*	*	0	16	*	False
fa049e08-f8cb-4c0e-b16a-c1536e153df5	20	*	*	0	16	*	False
1ee841f4-5b0d-4763-b4f5-f579947b6f39	20	*	*	0	16	*	False
e464eac9-fdbf-42fb-b45e-1a59156eb5bf	4	*	*	0	16	*	False
2d86d1bb-91b9-43c9-9e88-5677834a1908	4	*	*	0	16	*	False
3d0365be-887f-49d9-8866-759971cc8f71	20	*	*	0	16	*	False
510bb295-3ac5-40d9-bdc8-ed538991e4f7	4	*	*	0	16	*	False
8db44c45-041a-4267-94f1-c1f6349dc996	20	*	*	0	16	*	False
40028a8a-0f77-4ed4-b607-fdeda2735116	20	*	*	0	16	*	False
574b207b-5ca5-414c-b4f7-ef2dd325abf5	4	*	*	0	16	*	False
be7c70ac-f07a-45d5-88ff-22746a889e8c	4	*	*	0	16	*	False
f816f6ce-6de0-4add-a854-fb71064188d3	4	*	*	0	16	*	False
ede5bb60-787e-43b1-b642-7df90b8650d4	4	*	*	0	16	*	False
22e536fe-add6-46e8-a514-b0d072bfa7c8	4	*	*	0	16	*	False
2dfd6c2e-ebc3-45c6-8b97-5649879ec67c	4	*	*	0	16	*	False
2dfd6c2e-ebc3-45c6-8b97-5649879ec67c	260	*	*	0	16	*	False
eec3f661-e1cd-442e-9f3c-f07676e3499f	4	*	*	0	16	*	False
e7c4ff88-c9ce-4c6e-9f94-3d91d471ddd6	20	*	*	0	16	*	False
6225636f-5d6a-4224-a3a7-d55995e47284	20	*	*	0	16	*	False
c53d7f6c-23d5-4cf6-988d-b4e3c537dd4a	4	*	*	0	16	*	False
8f07cf21-7728-446d-8a54-a433ff277be7	4	*	*	0	16	*	False
7f60b1e8-51c6-44c5-b88e-7325d54ecd67	20	*	*	0	16	*	False
3b937156-cac6-4989-81a1-d006b15279cf	20	*	*	0	16	*	False
93d35064-985b-4d03-956d-905a438b221f	4	*	*	0	16	*	False
e53a9b08-aa9c-4242-8565-615776ec1a0f	20	*	*	0	16	*	False
e3cc20b7-5eae-4d1b-bd78-dd4297b879fa	4	*	*	0	16	*	False
8685904d-f486-4695-a073-66036d5c28c9	4	*	*	0	16	*	False
237ed61e-f5eb-4f66-bf3f-e0a835495619	20	*	*	0	16	*	False
76a3a7a7-60ac-4a10-bcfe-812ec8447317	4	*	*	0	16	*	False
09065129-5443-4875-af8b-686e75667a66	20	*	*	0	16	*	False
7826f61f-6120-4c95-9434-89ba13b99305	20	*	*	0	16	*	False
732c4fe4-eb7b-4fdc-b393-1a3cd560582f	4	*	*	0	16	*	False
16458b71-c347-4e6f-99dd-ff1b831cad30	4	*	*	0	16	*	False
57f848f6-5a20-49b2-b0fc-6adde68d2c70	4	*	*	0	16	*	False
57f848f6-5a20-49b2-b0fc-6adde68d2c70	260	*	*	0	16	*	False
bac1e26b-fffe-4f24-aed0-3e232cf68e2c	20	*	*	0	16	*	False
33517d88-44fa-487c-991b-64885aaff04f	4	*	*	0	16	*	False
a7a09deb-8712-4425-9450-2a1466ef468e	4	*	*	0	16	*	False
7b7be85b-2439-4e78-8ae6-a974f6f42411	4	*	*	0	16	*	False
7b7be85b-2439-4e78-8ae6-a974f6f42411	260	*	*	0	16	*	False
c81b81b7-2a00-4861-a993-48c720e01fb6	20	*	*	0	16	*	False
b23a2c96-7476-4f41-9e2f-c374094c2aca	4	*	*	0	16	*	False
56dbd22b-78c9-469f-ac0d-2a5931185a43	4	*	*	0	16	*	False
a78c639e-f469-4ee2-b428-60b79d8b4cd2	4	*	*	0	16	*	False
707678eb-1d3b-4e8e-b5af-d3d4311f5c9a	20	*	*	0	16	*	False
e694400b-821b-4ea2-bb4a-01a058159005	4	*	*	0	16	*	False
c920803a-5e1a-4812-9e22-aad264a098a8	4	*	*	0	16	*	False
599e5ba6-3d66-4e44-9860-7772085932a8	4	*	*	0	16	*	False
1b4b4115-649a-48d7-be18-8b807b0fa408	4	*	*	0	16	*	False
1904809f-82e7-4e71-bed5-6d7ac3f35753	4	*	*	0	16	*	False
b413ad55-3d40-4565-84ef-c889961c95da	20	*	*	0	16	*	False
b413ad55-3d40-4565-84ef-c889961c95da	260	*	*	0	16	*	False
de34d0cf-2893-4e4e-9443-ae085bb0782a	20	*	*	0	16	*	False
da1f928b-a31e-412c-a045-d2ad5ce6777b	20	*	*	0	16	*	False
03caddb4-273e-488e-a3bb-9b9d22615c3d	4	*	*	0	16	*	False
23988999-d0e1-4e8a-9cb3-333b225f8854	20	*	*	0	16	*	False
52d337aa-45a5-4c3f-9eca-e4a1721f010b	20	*	*	0	16	*	False
612c20f5-b5eb-48a7-8eb2-261345e7f8c8	4	*	*	0	16	*	False
eb78812b-f8d8-4a7a-a79e-662cd2fab262	20	*	*	0	16	*	False
6753f1d1-64c7-44e7-bf4d-465fc63251c2	20	*	*	0	16	*	False
709d3b51-35fa-4b8c-8c4e-52cee5cf726c	4	*	*	0	16	*	False
20749301-9c47-4dae-8c18-b41ae326dba9	20	*	*	0	16	*	False
473a070f-d094-419e-94da-9091a2c77978	4	*	*	0	16	*	False
8eddbdea-6ebd-41fd-b2d2-2b2a6da60d56	20	*	*	0	16	*	False
4d91d793-9690-4cc6-b721-b79bd96ed4f1	20	*	*	0	16	*	False
1f39e80e-1b7a-4a95-abe4-7744f6f15dc2	4	*	*	0	16	*	False
d6197dd1-8ee2-423b-b5b4-746ea4f340e4	4	*	*	0	16	*	False
1512dce7-9990-4164-8100-342a036970e4	20	*	*	0	16	*	False
1de23ac8-c533-475d-b0fe-d7ab1781550f	4	*	*	0	16	*	False
afffedda-c2cc-46db-810f-448b0063ed6f	4	*	*	0	16	*	False
bc0f1f16-e09f-4881-803c-fb5032dbe941	4	*	*	0	16	*	False
229eb7fd-b14d-4846-be34-079d99826ae8	20	*	*	0	16	*	False
54407984-456b-421f-a8a6-234538424d68	20	*	*	0	16	*	False
ff9c81ef-5430-4f80-9ed9-bfe6f7974932	20	*	*	0	16	*	False
a8e97cac-fa9b-42aa-800c-2b09e2978af1	4	*	*	0	16	*	False
4e94c114-3270-44c6-9eee-8879e32142fe	4	*	*	0	16	*	False
1db7fc66-ba69-42b3-a78a-cfef95fc08e4	20	*	*	0	16	*	False
bf7cab8c-5079-416a-89ed-e396afc92da7	4	*	*	0	16	*	False
4c1f936e-9a85-41d9-8f2c-909fcfaf6f38	4	*	*	0	16	*	False
3aab32c2-ef8a-44f5-88ab-ccae93fe19ab	20	*	*	0	16	*	False
e8276315-89cd-4fdf-91cd-3dfeb9265c3d	4	*	*	0	16	*	False
a9a47f7b-7b58-4739-8e8d-8442444b9f08	20	*	*	0	16	*	False
03e9f510-ec80-428e-868f-194f8128895c	4	*	*	0	16	*	False
10235a00-cefe-4f18-b45c-81f08d91d1e9	4	*	*	0	16	*	False
063eed69-3b5d-4d01-aed3-5d19552595ee	4	*	*	0	16	*	False
063eed69-3b5d-4d01-aed3-5d19552595ee	260	*	*	0	16	*	False
708a03e9-446c-4c44-86d7-aec6cbe159b9	20	*	*	0	16	*	False
25a35d3a-467c-43cb-8c5b-ce40059efa18	4	*	*	0	16	*	False
0a557daf-4900-4431-a977-2f4b035182cc	4	*	*	0	16	*	False
4abfec75-3f6a-4ecc-a8fc-f1ce1aaf1ee2	20	*	*	0	16	*	False
41d2986a-b88b-4668-89fc-158d2bcb0f06	4	*	*	0	16	*	False
5b65b5b6-11bb-4fd3-988f-e3b047d2e425	4	*	*	0	16	*	False
b00a38d6-44c5-4e80-bc29-a3fb820df4df	4	*	*	0	16	*	False
0d7fd863-0247-4fab-befa-1d6d562db8cd	20	*	*	0	16	*	False
2fcf5fbd-85b5-4bc2-bd14-b01c96bc3474	20	*	*	0	16	*	False
a183045c-da57-443a-ba08-56723819887c	20	*	*	0	16	*	False
e5a1d313-fbe3-4cf3-9ca0-41afdb36fc32	4	*	*	0	16	*	False
d0cf5add-46ee-457a-8f10-86255af4d22a	4	*	*	0	16	*	False
8551340b-4a03-4fb9-9916-da01a0b18ecf	20	*	*	0	16	*	False
589ed37e-ffea-46c8-9828-7db3eb2880ca	4	*	*	0	16	*	False
d4d56af5-28cf-41bb-91d5-33a386e4e4ef	4	*	*	0	16	*	False
1df82502-0bdd-43cb-bcbf-9de99fc655d8	4	*	*	0	16	*	False
c6b74bd0-740b-4f3d-9095-1a3c1b391911	4	*	*	0	16	*	False
8d78771d-11bd-4a9f-95a2-71e6fd636b75	20	*	*	0	16	*	False
f9c60937-e0c8-46d7-a1c8-c5c6d0b117fd	4	*	*	0	16	*	False
f4c667bc-2c65-4f15-a938-488bd71c7c03	4	*	*	0	16	*	False
2bd9e4f3-13ad-40c6-9998-526828609531	4	*	*	0	16	*	False
5b97827f-615b-4e12-b0a6-f9ee2523a422	4	*	*	0	16	*	False
cd05f3da-f075-4ae3-934c-26f59693ecdc	4	*	*	0	16	*	False
62666d1d-17e9-4465-9f7c-e6f2ec3b5f59	4	*	*	0	16	*	False
52ca5592-f8df-43cd-8419-e8d9ffada60e	20	*	*	0	16	*	False
5656c327-5f31-4ccd-a888-6f61bcf5979c	20	*	*	0	16	*	False
d977e05a-e60b-4d59-8dc9-456de9b58b1c	4	*	*	0	16	*	False
46fcf941-03f8-44e6-94f7-041ae545fdaf	4	*	*	0	16	*	False
1e45715e-8a5d-4b33-bba2-12edc46e9822	4	*	*	0	16	*	False
f255df06-1914-4d97-9926-38aae64b581d	20	*	*	0	16	*	False
23d1bd0d-03a8-4d32-a5f7-613cbb065fb9	20	*	*	0	16	*	False
1e480c01-bfb6-4716-bab4-594174e25408	4	*	*	0	16	*	False
3d2b657b-9713-4286-88cb-dd49cf16c341	20	*	*	0	16	*	False
1b2a7599-26f6-4b6c-b0c8-84145cd3e6be	20	*	*	0	16	*	False
4eb81d5d-cdcb-407d-8263-997f7233a6d6	4	*	*	0	16	*	False
43763d03-90a1-4cc8-b1f4-03338dfb35b1	20	*	*	0	16	*	False
38050f0d-1268-5147-9236-bb69b132cb1c	20	*	*	0	16	*	False
42bd9675-e201-5a4e-a48b-da5d93fef776	4	*	*	0	16	*	False
daf40400-f6f7-54da-bb35-4a7173fd93da	4	*	*	0	16	*	False
5d9e520d-1e42-51d3-b919-a02473a39ddf	20	*	*	0	16	*	False
adc5e988-b6a8-457a-b49f-bb5711fae03a	4	*	*	0	16	*	False
58229f54-6ce1-462e-81d0-038b655d8cd8	4	*	*	0	16	*	False
2e7aa4cb-1f1a-47e0-970e-dec874fbacfa	4	*	*	0	16	*	False
ae73f00e-e2b9-4823-be6f-2ef5b1345412	20	*	*	0	16	*	False
59d19620-ff22-44ea-8e0e-ca1a8db2c37a	4	*	*	0	16	*	False
3d34e3a0-78b4-50f5-bf8a-b85da77a5b29	20	*	*	0	16	*	False
267c3527-2005-58a4-bfd8-f56383a293aa	4	*	*	0	16	*	False
673c126e-7745-54c2-988b-e876196fbd12	4	*	*	0	16	*	False
8cd25149-fa75-5853-9311-2433d7fb176f	4	*	*	0	16	*	False
c7506074-1c7f-433c-b211-8b588ae5fe64	20	*	*	0	16	*	False
2fb84a47-2b3e-4359-a529-f3ff34db8cc8	20	*	*	0	16	*	False
8a955123-0ff5-4ee4-bc6c-9cc4fa76c7c8	4	*	*	0	16	*	False
b0affe20-0fe8-48ca-8bfd-aa733ed17c85	4	*	*	0	16	*	False
a7faef37-a431-4f1c-a1bc-cfb07bc84d46	4	*	*	0	16	*	False
79e7f53b-5fa1-4c8c-854d-6b4585beb842	20	*	*	0	16	*	False
2ad6ffa0-f0a7-4ff2-be16-e0f5611f0ee6	4	*	*	0	16	*	False
e9d4e491-0b0b-4de7-bfb7-9d4101e17b6d	4	*	*	0	16	*	False
7bebb87c-643e-4b14-8ac4-2f0fee0c4401	20	*	*	0	16	*	False
29444715-6471-491e-8efd-6b564e0b69d8	20	*	*	0	16	*	False
7d6fe691-20a5-45b8-a5ba-4b3fae153580	4	*	*	0	16	*	False
d753fbcd-48cc-4d15-8e34-8b7d580a90bf	20	*	*	0	16	*	False
b362916e-0726-40bb-a5af-44f33bca9e68	4	*	*	0	16	*	False
a12fa7bd-052a-4142-ac65-e2d5640bb5fa	4	*	*	0	16	*	False
21a1c676-f977-4e83-b497-f0e8c3c57bdb	4	*	*	0	16	*	False
587d3ef1-9327-4447-a9e6-bd59a780da10	4	*	*	0	16	*	False
6d0be64a-befb-490c-b828-3e96f5249178	4	*	*	0	16	*	False
967472dd-7586-4d57-82fd-a360a63b14ad	4	*	*	0	16	*	False
77cb23e4-5e01-44f1-b25c-bde5ee1a17bd	20	*	*	0	16	*	False
49851cb8-1f93-491a-a930-8fd75969c1f1	20	*	*	0	16	*	False
cdd383bc-e5bc-47dd-bcfe-e1b24f0774d8	4	*	*	0	16	*	False
0ecb1728-e6c9-4503-878a-983091784e72	20	*	*	0	16	*	False
0c41350d-f436-4751-a51d-e05b7a30f6da	20	*	*	0	16	*	False
27fc06b7-8971-40ca-8175-904e9d083fa6	20	*	*	0	16	*	False
bc7c5f63-6d88-4abf-913e-44d8f85f9a63	20	*	*	0	16	*	False
fadf2dc5-5a0f-44a2-8afd-b8579c1800c0	4	*	*	0	16	*	False
e6e064db-8041-4c2a-8b9a-137fa1a5b012	4	*	*	0	16	*	False
85eb9c77-8c9b-462a-adf0-beaebf09b34b	4	*	*	0	16	*	False
6582c8a2-2791-422f-8bab-b657581102d7	20	*	*	0	16	*	False
12943aaa-b062-427a-a33e-77692ce304cf	20	*	*	0	16	*	False
fa04f239-0e68-48ae-a25c-4c99b9edbaeb	20	*	*	0	16	*	False
8ce45a40-af26-4b16-886a-d92fc0ef0796	4	*	*	0	16	*	False
d0b8748a-af9a-4622-8192-46ab1714503c	20	*	*	0	16	*	False
d7a0cef5-a853-4f71-b881-2078242d051e	4	*	*	0	16	*	False
48d3390b-6134-44c6-869f-4427776e0e9b	4	*	*	0	16	*	False
bd109946-30d3-416e-9f82-7a23f484bcee	4	*	*	0	16	*	False
d2565810-025e-41a0-9d7a-51c9b4279b58	4	*	*	0	16	*	False
1699c4cd-1ff4-465e-be95-65a41955ed8d	20	*	*	0	16	*	False
e4d0a6ba-5533-4695-aae8-0f76f779a073	20	*	*	0	16	*	False
a4c87e0a-d973-4f1f-9b18-f3c51c1782f8	20	*	*	0	16	*	False
826f2c38-7ddd-46fd-8b80-bd5862fb9dfe	4	*	*	0	16	*	False
9a3e7cbb-3761-4985-8797-3082393554a3	4	*	*	0	16	*	False
3b0995c8-b68d-4130-a0f8-91288f8c4bc8	4	*	*	0	16	*	False
d58b5820-2ee6-4bb5-a116-1e3334011eb7	4	*	*	0	16	*	False
de822d5a-1224-4416-9fac-34d6ece26dfe	20	*	*	0	16	*	False
e5969c61-d538-42c7-95ef-9a9aa05ba5d0	20	*	*	0	16	*	False
42043bda-e59e-41f4-894e-c3d2c6cf74b2	20	*	*	0	16	*	False
08285e7e-a4ab-43bd-949f-9bc146be7ad5	20	*	*	0	16	*	False
d704ac7e-92ce-4fed-9c94-8089768cd101	4	*	*	0	16	*	False
9d3f7f41-8219-46f6-9bdc-622a09ff6733	4	*	*	0	16	*	False
e53dd2ef-0b3b-45e2-8b8f-09ce03584ce0	4	*	*	0	16	*	False
7a816233-633f-44b8-80a6-80a2a49c854a	4	*	*	0	16	*	False
ccdedca3-523a-4ffd-9d0f-face9b684f27	4	*	*	0	16	*	False
fc437b91-1df2-4ea0-bf2f-1103cf6ae108	20	*	*	0	16	*	False
9837600f-4a70-4cfe-898c-39020a882d03	20	*	*	0	16	*	False
d0698323-14a6-4a1f-be84-0228a9c804b0	4	*	*	0	16	*	False
83e3a37a-5848-4a2a-895c-288921b7829c	20	*	*	0	16	*	False
3de4f878-63e4-44b7-a02c-9207f37d20af	4	*	*	0	16	*	False
f5294b36-2b01-470d-b86e-4d310662a5c8	4	*	*	0	16	*	False
f6b292c8-74d2-40a8-8be2-e1a9a30570a6	20	*	*	0	16	*	False
7ce005f4-7886-464b-8993-4774129d0bfb	20	*	*	0	16	*	False
d4aa517c-7a7f-4293-89db-f7a3907845ed	4	*	*	0	16	*	False
5939ef23-0811-49b8-9d12-5dfa92430730	20	*	*	0	16	*	False
a334d70b-7f2c-4c57-9f01-ff0661c914a8	4	*	*	0	16	*	False
2c424130-4297-4696-881f-657dbf3d40b0	20	*	*	0	16	*	False
4ec7f75f-53fe-45ad-a4fc-76711711c6c0	20	*	*	0	16	*	False
858e097c-36be-4ade-96ae-da9a7ee44474	4	*	*	0	16	*	False
4753b3fa-96d0-42ce-a176-e1c7cee37558	4	*	*	0	16	*	False
4366b934-a0ca-428f-9761-a8c27e21908e	20	*	*	0	16	*	False
d9af6002-1ec9-4183-ac9a-ad1561e8a54f	4	*	*	0	16	*	False
8ab073e3-fad5-4d94-ac06-cfaeb946f698	4	*	*	0	16	*	False
2a7d4ac9-c707-430c-adca-07d556557050	4	*	*	0	16	*	False
2cabb3f5-ac5e-43a5-b2ba-818af8f7ca35	4	*	*	0	16	*	False
4ef8611f-dc98-4d48-9645-bc4c5d8caa35	20	*	*	0	16	*	False
d8df5332-3ca3-4e2b-9304-bdf4007f6c8d	20	*	*	0	16	*	False
dc3821c0-3578-460a-870a-61540cb84670	4	*	*	0	16	*	False
686e20fe-92d9-4d1a-8c8f-ed2091f0ec2a	20	*	*	0	16	*	False
6c5a040d-a017-465b-bbe9-00dc056b677f	20	*	*	0	16	*	False
ce8ca91c-86c6-4dd7-b52d-58a9d6fec91b	20	*	*	0	16	*	False
a5fd8082-86ae-4ccf-b1e6-dc92a604b260	20	*	*	0	16	*	False
48086c3e-ed24-46d0-82ce-be3ac3ea3f92	20	*	*	0	16	*	False
8f13f7e5-cc90-400d-a2d2-613d1accc339	20	*	*	0	16	*	False
e86fb9e5-0e31-448c-9311-fd933ec96fca	4	*	*	0	16	*	False
90ec5578-4d69-41b7-a213-34b3409af997	4	*	*	0	16	*	False
f9adefaa-8313-4f1d-86f8-d2e0cbf39aa2	20	*	*	0	16	*	False
ef1c4fc3-793c-4dfa-9656-b0187c890c77	4	*	*	0	16	*	False
b46fa3ff-3d63-4ad9-b843-0938a0be76f7	20	*	*	0	16	*	False
5734a517-f4b2-44ec-8a3e-8b66e53d731e	20	*	*	0	16	*	False
c989b44b-d8c3-4e97-b914-fff90fa35f2e	4	*	*	0	16	*	False
1873664c-1a22-43ba-93a0-6a5daaac1d7e	4	*	*	0	16	*	False
1ebc2e46-8c12-41ea-bd26-112712284b7e	20	*	*	0	16	*	False
a16b4680-102c-414d-a27e-df5b7a6d486f	4	*	*	0	16	*	False
09eb0271-c759-4541-b785-f9bfb1add948	4	*	*	0	16	*	False
519df396-af70-4029-bfdc-ee4926366763	4	*	*	0	16	*	False
3e0280f1-0d2f-4e2e-a2cb-794af1394218	4	*	*	0	16	*	False
0b146f11-3491-4c1f-8500-a27792ee9fcd	4	*	*	0	16	*	False
5f2807b5-9274-4a2d-9f99-01d50ba3ec13	4	*	*	0	16	*	False
4d6a542e-4dda-45f0-a73c-57d7ce28ba76	4	*	*	0	16	*	False
9d2e889b-2e79-4f48-9d6d-08f907b5c2f8	20	*	*	0	16	*	False
08bbde9e-b9e7-4042-99f0-92c31405585e	4	*	*	0	16	*	False
c390fced-8736-4c7b-a3fe-81586a7a16d9	20	*	*	0	16	*	False
d29f86a9-fc37-4f86-b015-ee10c277f7e6	4	*	*	0	16	*	False
47edb6d2-b0af-4b26-b367-57d51c3de2e8	4	*	*	0	16	*	False
1c668db9-6a88-4ad7-a7fd-b94f0fe7160d	4	*	*	0	16	*	False
e0d59f3b-4038-41b2-886c-f64a9e35c0bf	4	*	*	0	16	*	False
1a88bd98-73e9-4b5d-8fff-a4bb5c9861c4	4	*	*	0	16	*	False
59db1302-0b59-478d-9b57-fd7bd02b979e	4	*	*	0	16	*	False
b83b04de-f286-4e42-8181-e32455f7c79a	20	*	*	0	16	*	False
3182afc8-d6a1-4e05-8432-5a6906038ee7	4	*	*	0	16	*	False
8c54f4c1-8df4-4235-8339-1a8663930cf7	20	*	*	0	16	*	False
111ddce3-4bf6-44e7-8e03-04b3e719ab92	20	*	*	0	16	*	False
5d492400-367b-4cbc-bf03-8cddef6bdeaf	20	*	*	0	16	*	False
af148570-c1f4-44c4-84ef-dc12be42bdb5	4	*	*	0	16	*	False
02b4dd5e-08f6-4c53-883e-35c1f0a943e9	20	*	*	0	16	*	False
b9f52307-f46d-4689-80be-b09956fce207	4	*	*	0	16	*	False
bbfb2798-1720-4b84-8fa4-18d2fb65de3d	4	*	*	0	16	*	False
b7af6cf7-8d91-4c18-a9ae-68fa0ad9e83b	20	*	*	0	16	*	False
e71c3a9c-2c4b-4e04-a2ac-a8819b4063af	4	*	*	0	16	*	False
3acd86ff-2ec9-4bea-86eb-6ea1ce1f0456	4	*	*	0	16	*	False
7e36e360-d9cc-46c2-8b54-d55852707a50	4	*	*	0	16	*	False
237dd582-6ee6-40b3-8e19-14f287346c9b	4	*	*	0	16	*	False
00798230-4736-4ba0-bb4f-0c17f94cdbf3	4	*	*	0	16	*	False
1ce9b96d-18a2-4276-b75f-fc2481ebdb00	20	*	*	0	16	*	False
b744357f-a5b8-497c-be90-69fcf3b3ba09	4	*	*	0	16	*	False
aa619cfa-2740-4f28-9523-a1e490e25d8c	20	*	*	0	16	*	False
a33e0afc-50bf-4fe7-8648-95ca7c461296	4	*	*	0	16	*	False
dec41a67-d277-4b32-b888-09c09eeadffe	4	*	*	0	16	*	False
f4af8196-28d3-432b-96ae-1b4633d772d2	20	*	*	0	16	*	False
96c26234-d306-4514-b7f1-a641f5f2d408	4	*	*	0	16	*	False
d2aa01d3-b483-4627-9ddf-f943c14eac75	20	*	*	0	16	*	False
4d67ce9a-704d-4314-9c21-2b10db009813	4	*	*	0	16	*	False
2c10d36f-fd89-4971-868c-649a65c33b4a	4	*	*	0	16	*	False
7ba1511b-b13a-44d3-be5f-dea12c0e74ca	20	*	*	0	16	*	False
45e8743f-52f6-4c1a-8cc2-3b2c3d76332a	20	*	*	0	16	*	False
79198187-0927-4c53-a706-f8a8569ebb15	20	*	*	0	16	*	False
a8a1e0c6-d8d8-543b-be25-7f1ce4eb1a17	4	*	*	0	16	*	False
5fc4f699-6bac-51b1-bb52-f46555e06b42	4	*	*	0	16	*	False
7ac6b4ed-7009-5c5d-9c17-5f31956de653	4	*	*	0	16	*	False
d840d585-325c-5463-a52b-3a54c7068499	20	*	*	0	16	*	False
75ff1535-3645-411a-8201-f939854be2f7	4	*	*	0	16	*	False
27648d4d-73bc-455e-94a6-9b869d02e5a4	20	*	*	0	16	*	False
6b218472-e47e-4960-a872-70e57b4c2583	4	*	*	0	16	*	False
ffd733a5-4fd0-4e80-9f4a-da81cbe871a0	4	*	*	0	16	*	False
40fc7842-8e58-4cdb-9749-b6b2cf508111	4	*	*	0	16	*	False
4e5a8705-1c99-4ef8-be13-3c679c10231b	4	*	*	0	16	*	False
3d021175-dbc7-46fa-a015-192a4d37d5f1	20	*	*	0	16	*	False
f2b9aae9-6eba-4c50-9bdf-f09e9cf2f8a4	4	*	*	0	16	*	False
9e2cfa47-43ad-4422-9f4f-6286059de541	4	*	*	0	16	*	False
656d0078-55b4-4b10-9957-922f217276a1	20	*	*	0	16	*	False
ef308cfd-17a7-4920-9c75-7670e12866bd	4	*	*	0	16	*	False
d942e5ab-10c5-40bd-b06f-f22c6036924a	4	*	*	0	16	*	False
27105eda-3285-43a9-a30f-905335aa0143	20	*	*	0	16	*	False
8c2567b7-3818-4c7d-89ad-5c1d58d44575	4	*	*	0	16	*	False
83ffc016-ee9d-4bdf-9e7c-6d47a4bd3c09	20	*	*	0	16	*	False
ac13d016-cba0-4d52-92cb-ac4a92174f14	4	*	*	0	16	*	False
b45a869d-748f-40c8-958e-7b614279f225	4	*	*	0	16	*	False
2bbc4729-a254-4a92-aeba-80ea2d393fec	20	*	*	0	16	*	False
6d0535ca-b580-4070-b7d7-fa89cffa2f52	4	*	*	0	16	*	False
554cc4f1-fa8c-44ee-b54f-e94e96e4dc1a	20	*	*	0	16	*	False
8810357e-1395-4a27-9d2b-424d662c4151	4	*	*	0	16	*	False
567b0439-7d4c-4ef3-b70f-bcf295895b54	4	*	*	0	16	*	False
14b76760-7d10-48c8-be68-c9ec8fa03fa4	20	*	*	0	16	*	False
8ae19b91-60ba-494d-be36-f506b461f9e5	20	*	*	0	16	*	False
cfbc5c72-fa1c-415c-a9b4-4e18cda56b8e	4	*	*	0	16	*	False
6aa8acd3-15f4-48fe-b7fd-aeba2ad9284d	4	*	*	0	16	*	False
ebee9889-ee92-4679-91e1-573ab2e46b2f	20	*	*	0	16	*	False
c57d8415-df1d-4697-80a3-02ca3c356959	4	*	*	0	16	*	False
ef782209-7ece-479b-9ca5-b5b6bf199d9e	4	*	*	0	16	*	False
2e42055d-00f4-4647-ab51-2e98e43efb42	4	*	*	0	16	*	False
bbc1ee80-ae59-4867-9588-2782b94f0f5b	4	*	*	0	16	*	False
ef1aa288-4f89-4420-a102-406279e9d673	4	*	*	0	16	*	False
be8a03b5-3da7-4460-890c-f43c9cd704d2	4	*	*	0	16	*	False
4ca5a475-8d07-4d33-a56e-86740d2a4d42	4	*	*	0	16	*	False
d3050496-a7c8-4891-8e7c-72b2659943ec	4	*	*	0	16	*	False
3d7a0a2a-e9c5-453f-8a69-acb9991afeda	4	*	*	0	16	*	False
ba5689a7-d7be-498c-954d-9787f346d8f1	20	*	*	0	16	*	False
2ed47ff3-1fd9-49a4-8789-6b4dc110f65f	20	*	*	0	16	*	False
620b2186-0948-4630-bb28-419ed5287773	20	*	*	0	16	*	False
60abd83b-bbae-48c7-bbcf-d1fc4ff7dd91	20	*	*	0	16	*	False
3aaee1b4-e05a-415c-9553-86dff622e579	4	*	*	0	16	*	False
8092939e-1265-4245-b446-3bd7d59eb568	4	*	*	0	16	*	False
af5921a2-e379-4882-bafd-255adbc7ba48	4	*	*	0	16	*	False
